time,qpos_0,qpos_1,qpos_2,qpos_3,qpos_4,qpos_5,qpos_6,qpos_7,qpos_8,qpos_9,qpos_10,qpos_11,qpos_12,qpos_13,qpos_14,qpos_15,qpos_16,qpos_17,qpos_18,qpos_19,qpos_20,qpos_21,qpos_22,qpos_23,qpos_24,qpos_25,qpos_26,qpos_27,qpos_28,qvel_0,qvel_1,qvel_2,qvel_3,qvel_4,qvel_5,qvel_6,qvel_7,qvel_8,qvel_9,qvel_10,qvel_11,qvel_12,qvel_13,qvel_14,qvel_15,qvel_16,qvel_17,qvel_18,qvel_19,qvel_20,qvel_21,qvel_22,qvel_23,qvel_24,qvel_25,qvel_26,qvel_27,ctrl_0,ctrl_1,ctrl_2,ctrl_3,ctrl_4,ctrl_5,ctrl_6,ctrl_7,ctrl_8,ctrl_9,ctrl_10,ctrl_11,ctrl_12,ctrl_13,ctrl_14,ctrl_15
1.5640000000000012,-4.043752943289099e-05,1.3624039348358493e-05,0.9524257979122537,0.9999999990946495,3.8609288458800834e-05,1.77922723348118e-05,-1.8597899662930808e-06,-4.049264647465703e-19,1.6452965817232177e-19,-2.452499999988773e-05,9.22488781956166e-19,-3.466002974811989e-19,-1.8748726101993004e-18,-0.0028732329155527494,0.06070167715281763,-0.010420363176042884,-0.025009926835635656,1.1746927349973888e-06,-9.293291114502692e-05,5.093038671900847e-09,-4.646544279713045e-09,0.009775802021807603,0.037692185122650664,-0.010383529253882072,-0.02496450178913834,8.513952951363669e-07,-9.311503593365193e-05,5.109526849170111e-09,-4.662183251371683e-09,-0.003931054222803981,0.004435244799119484,-0.01495502669917018,-0.03445327811127874,-0.030274796992008357,-3.140038039526659e-06,6.363805818954587e-19,2.6199705928159324e-18,4.144097748323918e-17,-6.4724847775546535e-18,-7.710086878609513e-18,-3.2985442784249323e-18,3.167369241585608e-09,7.2345002942994e-09,-1.4051979414126412e-10,-1.804102515029056e-08,3.780339791555557e-10,5.03820201151386e-13,-3.553890105678192e-13,2.3485934452298084e-13,8.417380654376259e-08,-1.2158322666552556e-08,-1.88241700775852e-10,-2.2321654528049612e-08,1.7161469385184025e-08,7.080002742903783e-11,-5.5706678447249344e-12,1.032176346141832e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5660000000000012,-5.718255692595706e-05,4.00335850547266e-05,0.9523615472080074,0.9999999971133152,-6.1002473511504505e-05,-4.526135693698484e-05,-1.8646666228013382e-06,-4.040043367898018e-19,1.683664733165951e-19,-2.4524999999887304e-05,9.115076547328116e-19,-3.8153836491042395e-19,-1.8755838204898157e-18,-0.0028732329092972186,0.060701677167382465,-0.010420363176345239,-0.02500992687104238,1.1746934811331122e-06,-9.293291114435925e-05,5.093037998905316e-09,-4.646543833423811e-09,0.009775802187150939,0.03769218509772679,-0.01038352925416296,-0.02496450183278686,8.514290307246965e-07,-9.311503579284691e-05,5.109515902020634e-09,-4.662162982151331e-09,-0.008372513746533035,0.013204772853184051,-0.032125352123137524,-0.09961164468108819,-0.06305381477075468,-4.214524034267129e-06,4.610639783842411e-19,1.9184075721366628e-18,2.1283995040843767e-16,-5.490563611677177e-18,-1.7469033714612524e-17,-3.556051452577068e-19,3.127765305723594e-09,7.282416502102494e-09,-1.5117761122938247e-10,-1.770336200434696e-08,3.730678617511845e-10,3.338423564073226e-13,-3.364977656239254e-13,2.2314461709247521e-13,8.267166784107575e-08,-1.2461938186243695e-08,-1.4044435646424068e-10,-2.182425986238643e-08,1.6867794164793353e-08,7.040250913194917e-11,-5.473574738695987e-12,1.0134610176043729e-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5680000000000012,-6.189824612214503e-05,4.845669674129522e-05,0.9523453290620912,0.9999999938848665,-9.145700481510525e-05,-6.21482322492817e-05,-1.8654840195692946e-06,-4.030858826495941e-19,1.7391581457182432e-19,-2.452499999988668e-05,9.057188540721906e-19,-4.049928014548707e-19,-1.8732421989096434e-18,-0.002873232903118577,0.06070167718201105,-0.01042036317666632,-0.02500992690578524,1.174694217219564e-06,-9.293291114399391e-05,5.093037362513919e-09,-4.6465434095287495e-09,0.009775802349544983,0.03769218507223921,-0.010383529254350517,-0.024964501875457325,8.514621889993732e-07,-9.31150356528925e-05,5.109505145492007e-09,-4.662143079533282e-09,-0.0023578445980939836,0.004211555843284311,-0.008109072958058745,-0.030454499967390303,-0.01688693215077154,-4.691305379219564e-07,4.5922707010382575e-19,2.774670627614608e-18,3.123619346875852e-16,-2.894400330310563e-18,-1.1727218272223373e-17,1.1708107900861629e-18,3.0893207179739523e-09,7.314290290260165e-09,-1.6054042616122352e-10,-1.7371430846376767e-08,3.6804322586329557e-10,1.8266675895516572e-13,-3.1819569833363924e-13,2.119475306928173e-13,8.119702211281293e-08,-1.274378788353275e-08,-9.377860087878379e-11,-2.1335231688339633e-08,1.6579137338326012e-08,6.997720966593338e-11,-5.37826431338365e-12,9.95130902493097e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5700000000000012,-5.531349272392304e-05,3.9993004464936526e-05,0.9523714286698772,0.9999999976260742,-5.837177027469297e-05,-3.6566566873593505e-05,-1.863793568471738e-06,-4.011344003529868e-19,1.7944304689774984e-19,-2.4524999999885935e-05,8.736957960765802e-19,-4.2691332340459976e-19,-1.859689134987609e-18,-0.002873232897014707,0.060701677196672604,-0.01042036317700364,-0.02500992693987544,1.1746949430995062e-06,-9.293291114390017e-05,5.093036762505559e-09,-4.6465430079374325e-09,0.009775802509043599,0.03769218504623239,-0.010383529254447226,-0.02496450191716657,8.514947796660678e-07,-9.311503551385332e-05,5.109494578639407e-09,-4.662123538563414e-09,0.003292376699110992,-0.004231846138179346,0.013049803892989497,0.03308518707276656,0.025581727024592382,1.973891720160949e-06,9.757411483036532e-19,2.763616162962757e-18,3.7318092508039756e-16,-1.601152899780514e-17,-1.0960260974864532e-17,6.77653196101703e-18,3.0519350540430034e-09,7.330777013288739e-09,-1.686589266105578e-10,-1.7045099066898285e-08,3.629399711686946e-10,4.686925699654646e-14,-3.0000418027585137e-13,2.0079565836977323e-13,7.97493075353205e-08,-1.300341237986886e-08,-4.835413942388612e-11,-2.0854621403005192e-08,1.6295333347323125e-08,6.951958803457425e-11,-5.2834263005127556e-12,9.770484934292836e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5720000000000012,-3.788190549097085e-05,1.5326785498804932e-05,0.9524362512444884,0.9999999989647114,3.4826677969940254e-05,2.9227010133012217e-05,-1.8604432769571581e-06,-3.991906928862465e-19,1.8425713348692792e-19,-2.4524999999887422e-05,8.412030037504285e-19,-4.4393204951683e-19,-1.8509731395816133e-18,-0.0028732328909835832,0.06070167721133767,-0.010420363177354806,-0.02500992697332392,1.1746956586917897e-06,-9.293291114404362e-05,5.093036197573685e-09,-4.6465426274758165e-09,0.009775802665699681,0.037692185019751474,-0.01038352925445577,-0.02496450195793152,8.515268123010449e-07,-9.311503537579221e-05,5.109484199953507e-09,-4.662104353549684e-09,0.008715793616476094,-0.012333109483065798,0.03241128730557491,0.09319832580054742,0.06579375054918685,3.782834282102811e-06,9.718537333701726e-19,2.4070432945890396e-18,-7.436768984967022e-16,-1.624639616307589e-17,-8.509363056115147e-18,4.357997702997947e-18,3.0155619198549056e-09,7.332534629847871e-09,-1.7558377241022108e-10,-1.672424013367368e-08,3.577961417808638e-10,-7.172964841366023e-14,-2.824659365150781e-13,1.902308081474189e-13,7.832804097159727e-08,-1.3240457809656976e-08,-4.271724147174316e-12,-2.0382475339267357e-08,1.6016317488548485e-08,6.903055298212666e-11,-5.189342949939652e-12,9.592506864593543e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5740000000000012,-3.433476278179933e-05,7.309880458899116e-06,0.9524494492758803,0.9999999970807512,6.394980166105332e-05,4.177860909978767e-05,-1.8622075431960044e-06,-3.958724794923005e-19,1.8939760289367438e-19,-2.4524999999887914e-05,8.036167169083164e-19,-4.462053089614239e-19,-1.8306871384860584e-18,-0.0028732328850233036,0.06070167722597812,-0.010420363177717537,-0.025009927006141384,1.1746963639310307e-06,-9.293291114439103e-05,5.093035666228491e-09,-4.64654226695333e-09,0.009775802819565168,0.03769218499284214,-0.010383529254379015,-0.024964501997769187,8.5155829633011e-07,-9.311503523877179e-05,5.109474007405038e-09,-4.662085518523118e-09,0.001773571354585759,-0.004008452519952908,0.00659901569596022,0.029123100431482127,0.012551653131423458,-1.3502184062458164e-06,1.6591066969730034e-18,2.5702347033732276e-18,-2.460669771009648e-16,-1.8793143421056065e-17,-1.1366297222969687e-18,1.0143000547777511e-17,2.9801397671609007e-09,7.320222747216329e-09,-1.8136563338901014e-10,-1.6408732775367202e-08,3.5261962050509213e-10,-1.737058541724798e-13,-2.656725972293294e-13,1.8026124303601574e-13,7.69327429419755e-08,-1.3454668706924305e-08,3.8377202211190695e-11,-1.9918833246656233e-08,1.5742014532543743e-08,6.851021192135201e-11,-5.096274234537715e-12,9.417513283024182e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5760000000000012,-4.138728228973578e-05,1.678713563896807e-05,0.9524225741058089,0.999999999521476,2.723102598098289e-05,1.4561459012972117e-05,-1.866148062530309e-06,-3.925674860720355e-19,1.9417202989721133e-19,-2.4524999999887826e-05,7.631622950068166e-19,-4.512058620532383e-19,-1.81640869778261e-18,-0.0028732328791321008,0.06070167724056712,-0.010420363178089647,-0.02500992703833831,1.1746970587510276e-06,-9.293291114491175e-05,5.093035167235999e-09,-4.646541925440853e-09,0.009775802970691094,0.03769218496555037,-0.010383529254219995,-0.024964502036696642,8.515892410634545e-07,-9.3115035102851e-05,5.109463997971443e-09,-4.662067026723758e-09,-0.0035262597539682215,0.004738627590034475,-0.013437585035674167,-0.03671872489313595,-0.02721721874878482,-3.7340428048947425e-06,1.6524967101324735e-18,2.387213501768473e-18,4.420547704654876e-17,-2.0227210950749893e-17,-2.5002765459071857e-18,7.139220351724182e-18,2.9456013557470717e-09,7.294499316033081e-09,-1.8605499893461134e-10,-1.609846211943024e-08,3.474099984856e-10,-2.6036482961622527e-13,-2.494962458763807e-13,1.707562386559135e-13,7.556296278643822e-08,-1.3645884560958814e-08,7.951000064641331e-11,-1.9463727728123928e-08,1.5472366672236514e-08,6.796039145151438e-11,-5.004716797205373e-12,9.245899680267917e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5780000000000012,-5.732378289289635e-05,4.378978899618177e-05,0.952361283553607,0.9999999961831315,-7.457456475394457e-05,-4.548482375825283e-05,-1.871158636213327e-06,-3.8996678484706117e-19,1.9858187283380653e-19,-2.4524999999887405e-05,7.136589125674601e-19,-4.565707106863782e-19,-1.8088236493100143e-18,-0.0028732328733083743,0.06070167725507916,-0.010420363178469052,-0.025009927069924946,1.1746977430564623e-06,-9.293291114557937e-05,5.093034700136361e-09,-4.646541602726627e-09,0.00977580311912752,0.037692184937922306,-0.010383529253981888,-0.02496450207473101,8.516196555987558e-07,-9.311503496809116e-05,5.109454169455043e-09,-4.6620488723150645e-09,-0.007968250301580285,0.01350132667860685,-0.030645276100922356,-0.101805478704125,-0.060046472954436735,-4.857895972349412e-06,1.3003506124871635e-18,2.204921468297602e-18,2.1007545084512792e-16,-2.47516912196782e-17,-2.6824243165699224e-18,3.79252423629788e-18,2.9118631810985285e-09,7.256020483202672e-09,-1.8970213141308216e-10,-1.579331857180653e-08,3.421527173370244e-10,-3.338045528660228e-13,-2.3354981909259444e-13,1.6135711311182437e-13,7.421821306423263e-08,-1.3814033162960355e-08,1.1905332394612927e-10,-1.9017183510830876e-08,1.5207267650666322e-08,6.737992041183112e-11,-4.9142582001010476e-12,9.07720434640298e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5800000000000012,-6.122324297225647e-05,5.2788257421069565e-05,0.9523480717061724,0.9999999924967709,-0.00010714100281623356,-5.9361260262858373e-05,-1.8718356874998437e-06,-3.8841313231779003e-19,2.0297414667503682e-19,-2.4524999999886785e-05,6.496352986170309e-19,-4.525904102980878e-19,-1.8007510459041436e-18,-0.0028732328675506237,0.06070167726949004,-0.010420363178853767,-0.02500992710091134,1.1746984167968718e-06,-9.293291114636736e-05,5.093034263921105e-09,-4.646541298041498e-09,0.009775803264923553,0.03769218491000405,-0.010383529253668002,-0.024964502111889445,8.516495488539985e-07,-9.311503483455361e-05,5.109444520119448e-09,-4.662031049856955e-09,-0.0019497300396800572,0.0044992342124439005,-0.006605923717297662,-0.03256641228547914,-0.013876497508693686,-2.3060869871592745e-07,7.76826264635579e-19,2.1961369206151412e-18,3.0959743512427543e-16,-3.2011806975214637e-17,1.9901501941451817e-18,4.036301702935288e-18,2.8788752470154153e-09,7.205438769622192e-09,-1.9235717854780745e-10,-1.5493197160739935e-08,3.368702047277691e-10,-3.9399722561368193e-13,-2.1810762797867007e-13,1.5234256457753716e-13,7.28980170101445e-08,-1.3959128521164105e-08,1.569426591421283e-10,-1.857921795332947e-08,1.494662762133377e-08,6.676877482596132e-11,-4.824667797329736e-12,8.91122905488975e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5820000000000012,-5.513567100423667e-05,4.407788343496994e-05,0.9523722462888792,0.9999999966906905,-7.306271287674985e-05,-3.573457767713117e-05,-1.8703297248351516e-06,-3.879023569754742e-19,2.0769448386271177e-19,-2.452499999988606e-05,5.65667117694333e-19,-4.2387731731519114e-19,-1.78899843860124e-18,-0.002873232861857437,0.060701677283776845,-0.010420363179241906,-0.025009927131307334,1.17469907995785e-06,-9.293291114724886e-05,5.093033857064908e-09,-4.646541010217598e-09,0.009775803408127464,0.037692184881841506,-0.010383529253281759,-0.02496450214818913,8.516789296715586e-07,-9.311503470229424e-05,5.109435046822519e-09,-4.662013552587802e-09,0.003043785984009898,-0.004355186993049813,0.012087291353396225,0.034078246007022014,0.023626746291787327,2.014426731343234e-06,2.5538767115790524e-19,2.360168593837472e-18,3.6212292682715886e-16,-4.198409046134889e-17,1.435654649144833e-17,5.876303651451874e-18,2.8465935119689433e-09,7.143404173795425e-09,-1.9406938851504359e-10,-1.5197997569643197e-08,3.315804891053519e-10,-4.4074875116208627e-13,-2.034280983317323e-13,1.4391194982843005e-13,7.160195569211456e-08,-1.4081270183057302e-08,1.9312149146211959e-10,-1.814984217303991e-08,1.4690408780030008e-08,6.612968362505355e-11,-4.736648464332455e-12,8.748634576337838e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5840000000000012,-4.079326045846421e-05,1.7697449103536193e-05,0.9524254661369373,0.9999999994746335,2.6622565038520367e-05,1.839783192233615e-05,-1.8684093661287696e-06,-3.8670249170385417e-19,2.120504524807193e-19,-2.4524999999887548e-05,4.892388858910554e-19,-4.059512802707327e-19,-1.7780582496579334e-18,-0.0028732328562275154,0.060701677297917964,-0.010420363179631681,-0.025009927161122585,1.1746997325214272e-06,-9.29329111481987e-05,5.093033478287429e-09,-4.646540738377447e-09,0.009775803548786554,0.03769218485348025,-0.010383529252826675,-0.024964502183647246,8.51707806656445e-07,-9.31150345713724e-05,5.109425747801546e-09,-4.661996375278208e-09,0.007171205272886231,-0.013190217165716873,0.026609924029113406,0.09968517682573445,0.05413259593993291,2.3132133048419225e-06,5.999326358100266e-19,2.1779843090037765e-18,-7.436768984967022e-16,-3.8214115901638785e-17,8.963018522229227e-18,5.470094471653196e-18,2.8149606864534775e-09,7.070559308794681e-09,-1.9488788999830702e-10,-1.490762481060591e-08,3.262817885960789e-10,-4.749241836621782e-13,-1.8938873947875455e-13,1.359200759516149e-13,7.032954479294511e-08,-1.4180629775982095e-08,2.2754236830310074e-10,-1.7729057275032767e-08,1.4438492443223716e-08,6.546091884673548e-11,-4.649510486281834e-12,8.588654797297126e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5860000000000012,-3.901997475663769e-05,8.945978597974898e-06,0.9524321150948697,0.9999999979926507,5.8441019452254e-05,2.440991064760424e-05,-1.8711137906756591e-06,-3.8412515699030685e-19,2.150068168604266e-19,-2.452499999988804e-05,4.0571577169305503e-19,-3.7067849464068506e-19,-1.7672056448500483e-18,-0.0028732328506596324,0.06070167731189304,-0.010420363180021404,-0.02500992719036656,1.1747003745071737e-06,-9.293291114919079e-05,5.09303312591356e-09,-4.646540481193523e-09,0.009775803686947287,0.037692184824965336,-0.010383529252306345,-0.024964502218280962,8.517361883238739e-07,-9.311503444184267e-05,5.109416620375391e-09,-4.661979511725609e-09,0.0008866428509132608,-0.0043757352527806475,0.003324478966174344,0.03181844325876343,0.006012138128325024,-2.2790936953652626e-06,1.2886673567736548e-18,1.478182189853639e-18,-2.460669771009648e-16,-4.1761557099000194e-17,1.7636392815023826e-17,5.4263024039425574e-18,2.783941375808282e-09,6.9875400070717375e-09,-1.9486118061935717e-10,-1.4621987938857588e-08,3.209928732966336e-10,-4.960452797595578e-13,-1.7618693487796237e-13,1.2859196212978625e-13,6.908036620466719e-08,-1.4257456724640701e-08,2.6016533505187306e-10,-1.7316858608546007e-08,1.4190833714425425e-08,6.476486436500214e-11,-4.563713077719082e-12,8.431776299304784e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5880000000000012,-4.5096766714376616e-05,1.908172046029394e-05,0.952409056201114,0.9999999998142615,1.915421203783671e-05,1.0373563625300166e-06,-1.8751394435344804e-06,-3.8224921543337797e-19,2.179514028959916e-19,-2.452499999988795e-05,3.242545575058757e-19,-3.3308863428981866e-19,-1.7587807770065445e-18,-0.0028732328451526613,0.06070167732568299,-0.010420363180409477,-0.025009927219048562,1.1747010059291506e-06,-9.293291115020205e-05,5.093032798584249e-09,-4.646540237652475e-09,0.009775803822655249,0.0376921847963412,-0.010383529251724428,-0.024964502252107428,8.517640830266592e-07,-9.311503431375902e-05,5.109407662053557e-09,-4.661962956071148e-09,-0.003038395978869462,0.005067870931159521,-0.011529446877842487,-0.03928676362472042,-0.023372628036113535,-3.618721002552548e-06,9.379707784644357e-19,1.4722930177825089e-18,4.420547704654876e-17,-4.073060709358966e-17,1.8794930175433214e-17,4.2124339217520005e-18,2.753485582795252e-09,6.894975455938906e-09,-1.9403692686928832e-10,-1.4341000023517345e-08,3.1571098842735657e-10,-5.056308053005408e-13,-1.636646553789779e-13,1.217705237763174e-13,6.785398120447899e-08,-1.4312068432810754e-08,2.9095849730834295e-10,-1.6913233291059406e-08,1.3947351392681857e-08,6.40418245524004e-11,-4.479160916669227e-12,8.277827230860435e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5900000000000012,-5.296533090888721e-05,4.8832819834966065e-05,0.9523782182992655,0.9999999952627175,-9.302899375473469e-05,-2.857682450424594e-05,-1.8802283321643035e-06,-3.8038074774719383e-19,2.201931326222608e-19,-2.452499999988752e-05,2.25211254508365e-19,-3.045830824201613e-19,-1.7578725198784343e-18,-0.0028732328397056465,0.06070167733926996,-0.010420363180794402,-0.025009927247177717,1.174701626733807e-06,-9.293291115121651e-05,5.093032496384484e-09,-4.64654000811255e-09,0.009775803955955132,0.03769218476765151,-0.010383529251084633,-0.02496450228514375,8.51791498935744e-07,-9.311503418717586e-05,5.109398871057609e-09,-4.6619467032074195e-09,-0.003934282097255296,0.014875549687336063,-0.01541895092426138,-0.11218315040025885,-0.02961439137962683,-4.638034836712422e-06,9.342338430920675e-19,1.120864863134609e-18,2.1560444997174725e-16,-4.952165149875534e-17,1.4252775934828673e-17,4.541285640550492e-19,2.7235074756535722e-09,6.793485071414276e-09,-1.9246230686049968e-10,-1.4064578324053152e-08,3.1040232817843344e-10,-5.072273003455877e-13,-1.5109988286897695e-13,1.1476996255290558e-13,6.664994123000705e-08,-1.4344846450005352e-08,3.1989739398139726e-10,-1.6518160047431904e-08,1.3707954542426156e-08,6.329158163997264e-11,-4.395497974069939e-12,8.126431864239341e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5920000000000012,-5.4752112231314344e-05,5.783773115087428e-05,0.9523725713428443,0.9999999915155836,-0.0001254916997772151,-3.4887276331545814e-05,-1.882224648363296e-06,-3.7886528660079067e-19,2.2242593115440145e-19,-2.4524999999886897e-05,1.2500493396308922e-19,-2.819878627555124e-19,-1.757774603682467e-18,-0.002873232834317631,0.06070167735263732,-0.01042036318117477,-0.025009927274763005,1.1747022369862505e-06,-9.293291115221165e-05,5.0930322175661796e-09,-4.646539791056112e-09,0.00977580408689083,0.03769218473893904,-0.010383529250390704,-0.024964502317406972,8.518184441395132e-07,-9.311503406214265e-05,5.109390244621961e-09,-4.661930747071767e-09,-0.0008933906612135652,0.004502455657954107,-0.0028234782105963016,-0.032462694415162724,-0.006310512757221238,-1.6556971659985467e-06,7.577305732015804e-19,1.1163992660703278e-18,3.123619346875851e-16,-5.01031602726379e-17,1.1297609832324446e-17,4.895809798362984e-20,2.694007885462389e-09,6.683678857603913e-09,-1.9018357883447644e-10,-1.3792643596061269e-08,3.0512622176723625e-10,-4.975684618768376e-13,-1.3940915210479065e-13,1.0852821895885166e-13,6.54678486564348e-08,-1.4356233966056738e-08,3.4696487180022195e-10,-1.6131610976084065e-08,1.3472601884599588e-08,6.251660379998201e-11,-4.313217824083628e-12,7.978067826460838e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5940000000000012,-5.082189996701772e-05,4.7355288922099295e-05,0.9523882437499158,0.9999999962190772,-8.466833447079706e-05,-1.973765711807783e-05,-1.882133852779245e-06,-3.770103007027842e-19,2.253409589656877e-19,-2.4524999999886152e-05,1.0800020159003417e-20,-2.7427282400253545e-19,-1.751718310640046e-18,-0.0028732328289877464,0.06070167736576963,-0.010420363181549262,-0.025009927301813246,1.174702836735445e-06,-9.293291115316806e-05,5.093031960663987e-09,-4.646539585455676e-09,0.0097758042155054,0.03769218471024558,-0.010383529249646401,-0.02496450234891407,8.518449265719363e-07,-9.311503393870693e-05,5.109381780181489e-09,-4.661915081996561e-09,0.001965106132148312,-0.005241221114387493,0.007836203535784405,0.04082333705138656,0.015149696081162168,5.677398763387483e-07,9.27492949003248e-19,1.4575139056431167e-18,3.7318092508039746e-16,-5.71024569020429e-17,3.8575193764884735e-18,3.028146521210608e-18,2.6649423215638955e-09,6.566156130962818e-09,-1.8724620430347399e-10,-1.3525120522758396e-08,2.998745971964494e-10,-4.782103862372074e-13,-1.2845109659301663e-13,1.0280021831634085e-13,6.430728531227558e-08,-1.4346727402407885e-08,3.7215099496004406e-10,-1.5753548999913135e-08,1.324121621155368e-08,6.171786280559822e-11,-4.232220236033696e-12,7.832537602609133e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5960000000000012,-4.285382091665045e-05,1.7810277804897586e-05,0.9524173064234188,0.9999999995840887,2.688099342490034e-05,1.0280675504421169e-05,-1.881823101007545e-06,-3.761993925230826e-19,2.2789881067494156e-19,-2.452499999988763e-05,-1.0559647627988946e-19,-2.7324229536044104e-19,-1.7534836965332097e-18,-0.0028732328237152426,0.06070167737865264,-0.010420363181916652,-0.02500992732833712,1.1747034259950784e-06,-9.293291115407089e-05,5.093031725091485e-09,-4.646539391079846e-09,0.009775804341841065,0.037692184681611826,-0.010383529248855498,-0.02496450237968193,8.518709540092124e-07,-9.31150338169144e-05,5.109373475621809e-09,-4.661899702773238e-09,0.003984039525183634,-0.014772505558600855,0.014531336751518438,0.11154927151455368,0.030018542566637937,6.506379463543506e-07,4.054540898508027e-19,1.2789258546269282e-18,-7.381478993700831e-16,-5.819824821944644e-17,5.15264321047197e-19,-8.82692946581947e-19,2.6362518192833064e-09,6.441505165725564e-09,-1.8369474406656616e-10,-1.3261936730020864e-08,2.946298167678514e-10,-4.514138205573267e-13,-1.1778625111862274e-13,9.718791486393666e-14,6.316783212605612e-08,-1.431687759436077e-08,3.954522098546862e-10,-1.53839308400067e-08,1.3013718638051891e-08,6.089625923561446e-11,-4.152279840126878e-12,7.689611661668089e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.5980000000000012,-4.320203109821411e-05,8.300174314141324e-06,0.952416227771142,0.9999999980791694,6.135750310098744e-05,8.565322424191145e-06,-1.8846886895553164e-06,-3.7400946527160546e-19,2.2768197217662577e-19,-2.4524999999888134e-05,-2.1201309602939134e-19,-2.6840773880181253e-19,-1.7609289013710376e-18,-0.0028732328184993953,0.060701677391273245,-0.010420363182275799,-0.025009927354343164,1.174704004842127e-06,-9.29329111549028e-05,5.093031509393318e-09,-4.646539206760226e-09,0.009775804465939187,0.03769218465307726,-0.010383529248021755,-0.024964502409727342,8.518965340549298e-07,-9.311503369681184e-05,5.109365329559344e-09,-4.6618846049696815e-09,-0.0001741050907818299,-0.0047550517453781305,-0.0005393261384421064,0.03447651296649981,-0.0017152882627231684,-2.4650391756851777e-06,1.0949636257385712e-18,-1.0841924915788615e-19,-2.5159597622758424e-16,-5.3208309874750935e-17,2.4172782793142558e-18,-3.722602418913867e-18,2.6079236172276862e-09,6.310301421506924e-09,-1.7957299345906544e-10,-1.300302311710475e-08,2.894235242910462e-10,-4.159546101091423e-13,-1.0784908349960291e-13,9.215981030925289e-14,6.204906113745625e-08,-1.4267281812096585e-08,4.168715367586079e-10,-1.5022705368168816e-08,1.279002285872125e-08,6.005128489330876e-11,-4.073031232499419e-12,7.548901778280927e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
